"term","species","estimate","2%","10%","25%","75%","90%","98%"
"chill2","BETPOP",-1.62980088442593,-9.7985923243935,-5.95869717677737,-2.62512410570918,-0.102436717580685,1.20112547463768,2.38714555209664
"chill2","CORRAC",0.104357332979936,-3.26652036846614,-2.12454315921312,-0.753423368967842,0.879940510159817,2.56362146804149,4.41811445095198
"chill2","SALPUR",0.807607390493802,-2.07350796612959,-1.08991539210681,-0.0471534010915971,1.51304788380326,3.307409559527,5.0253718900014
"chill2","SORAME",-0.666248415297249,-8.38495803092195,-4.83181481930934,-1.66398081482334,0.667758094189821,2.38168630958375,3.95293325876522
"chill2","VIBDEN",-2.59046897952777,-8.2688268020222,-6.07060047503533,-3.60133330349427,-1.30784540930951,-0.0224548823969732,1.08158531018552
"tx:chill1","ACESAC",-0.756555662749345,-8.41830942259987,-4.37401434261073,-1.35167017104444,0.181213496155809,1.52687276258709,3.32350769992325
"tx:chill1","ALNRUG",0.430435242194749,-2.72671998584058,-1.39790403063187,-0.222022913695425,0.960899696540871,2.96916755120898,4.88588037861626
"tx:chill1","BETPAP",-0.0530108553065417,-3.83807817788898,-2.32175815483064,-0.666993402998148,0.456623721008642,2.32621420337606,4.36767410781468
"tx:chill1","BETPOP",1.17255523741879,-1.87543862906861,-0.834300085870427,-0.00183772123412164,1.96228253660928,4.66349030869072,7.68490984559482
"tx:chill1","CORRAC",-0.795274370575057,-6.22063648850135,-3.85327862833783,-1.40388437758309,0.0746055192275653,1.10636041684181,2.42457980974904
"tx:chill1","SALPUR",0.195758725756629,-3.03485957915993,-1.60765808026641,-0.363740894753635,0.656686348704761,2.38296571352001,4.22524203396411
"tx:chill1","SORAME",-0.595076123910028,-8.01380138625544,-4.30251419666195,-1.21406331408059,0.333421545937971,2.03742511773464,4.18758202114958
"tx:chill1","VIBDEN",0.359295749749307,-5.83158120787545,-3.21091509098595,-0.680580020978601,1.13536952427053,4.77163234889934,9.72229531661055
"tx:chill2","ACESAC",-0.253729590135223,-4.927156625149,-2.75191347836475,-0.823765078573785,0.388438833784547,1.86954683044632,3.48124182555744
"tx:chill2","ALNRUG",0.444262855221303,-3.42511964820168,-1.53141812287303,-0.191642067522782,1.02185524958367,3.01368104822849,5.24694341377254
"tx:chill2","BETPAP",-0.48256484935167,-5.22614102269045,-3.01311137688051,-1.02997883021634,0.191246558381984,1.43556759130481,3.01168278800845
"tx:chill2","BETPOP",-1.02229193135504,-11.4296814623819,-5.93077666836346,-1.67261902281424,0.241024005609112,1.7957847945247,3.55001667427377
"tx:chill2","CORRAC",1.1020874996532,-2.37704855724386,-1.14851058205867,-0.0816727710061579,1.57601190472106,5.36605275760359,10.7587084002246
"tx:chill2","SALPUR",-0.483061111330943,-5.05320293159722,-2.98015000500811,-1.05872264178458,0.18397865076959,1.43338474969316,3.08518881301588
"tx:chill2","SORAME",-1.35819350218309,-12.5404718425694,-6.55918291272094,-1.98724746986016,0.0924649471307812,1.28555005609683,2.77861361041063
"tx:chill2","VIBDEN",1.93574384679887,-1.93311301429585,-0.859623500045256,0.0373474563895234,2.71303612953372,7.94175978156514,14.9273246528018
